n,m,k0,initial_nodes,iteration,reciprocal_threshold,df,entropy,normalized_entropy,root_is_leader,filename
50,3,1,1,5,0.7916666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration5
50,3,1,1,6,0.7916666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration6
50,3,1,1,7,0.7916666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration7
50,3,1,1,8,0.7916666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration8
50,3,1,1,9,0.7916666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.79_iteration9
50,3,1,1,0,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration0
50,3,1,1,1,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration1
50,3,1,1,2,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration2
50,3,1,1,3,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration3
50,3,1,1,4,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration4
50,3,1,1,5,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration5
50,3,1,1,6,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration6
50,3,1,1,7,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration7
50,3,1,1,8,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration8
50,3,1,1,9,0.8333333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.83_iteration9
50,3,1,1,0,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration0
50,3,1,1,1,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration1
50,3,1,1,2,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration2
50,3,1,1,3,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration3
50,3,1,1,4,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration4
50,3,1,1,5,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration5
50,3,1,1,6,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration6
50,3,1,1,7,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration7
50,3,1,1,8,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration8
50,3,1,1,9,0.875,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.88_iteration9
50,3,1,1,0,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration0
50,3,1,1,1,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration1
50,3,1,1,2,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration2
50,3,1,1,3,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration3
50,3,1,1,4,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration4
50,3,1,1,5,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration5
50,3,1,1,6,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration6
50,3,1,1,7,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration7
50,3,1,1,8,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration8
50,3,1,1,9,0.9166666666666666,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.92_iteration9
50,3,1,1,0,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration0
50,3,1,1,1,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration1
50,3,1,1,2,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration2
50,3,1,1,3,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration3
50,3,1,1,4,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration4
50,3,1,1,5,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration5
50,3,1,1,6,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration6
50,3,1,1,7,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration7
50,3,1,1,8,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration8
50,3,1,1,9,0.9583333333333333,0.9930795016269967,0.0,0.0,False,prices_model_n50_m3_k01_initial_nodes1_p0.96_iteration9
50,3,1,1,0,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration0
50,3,1,1,1,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration1
50,3,1,1,2,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration2
50,3,1,1,3,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration3
50,3,1,1,4,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration4
50,3,1,1,5,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration5
50,3,1,1,6,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration6
50,3,1,1,7,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration7
50,3,1,1,8,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration8
50,3,1,1,9,1.0,1.0,0.0,0.0,True,prices_model_n50_m3_k01_initial_nodes1_p1.0_iteration9
100,3,1,1,0,0.0,0.0,1.9128926360627734,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration0
100,3,1,1,1,0.0,0.0,1.9321475374995825,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration1
100,3,1,1,2,0.0,0.0,1.9187687633559056,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration2
100,3,1,1,3,0.0,2.4083913434796588e-08,1.922364371661544,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration3
100,3,1,1,4,0.0,0.0,1.9352180923543028,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration4
100,3,1,1,5,0.0,0.0,1.9361996534280133,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration5
100,3,1,1,6,0.0,0.0,1.9163480322867987,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration6
100,3,1,1,7,0.0,0.0,1.9218068957810965,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration7
100,3,1,1,8,0.0,0.0,1.9362547731096276,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration8
100,3,1,1,9,0.0,0.0,1.9432342560115061,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.0_iteration9
100,3,1,1,0,0.041666666666666664,0.0716059488351171,1.9753536611492146,1.0002817582627477,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration0
100,3,1,1,1,0.041666666666666664,0.0,1.9290447090635068,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration1
100,3,1,1,2,0.041666666666666664,0.0,1.956705759460005,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration2
100,3,1,1,3,0.041666666666666664,0.0,1.9407525907466943,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration3
100,3,1,1,4,0.041666666666666664,0.05842039724185008,1.9119203784403545,1.0000532652883798,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration4
100,3,1,1,5,0.041666666666666664,0.0,1.9479171858983286,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration5
100,3,1,1,6,0.041666666666666664,0.0,1.9275702359691473,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration6
100,3,1,1,7,0.041666666666666664,0.0,1.9381749358018507,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration7
100,3,1,1,8,0.041666666666666664,0.07160639333192916,1.9323682927897552,0.9989056873640425,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration8
100,3,1,1,9,0.041666666666666664,0.0,1.9474827953699043,1.0,False,prices_model_n100_m3_k01_initial_nodes1_p0.04_iteration9
100,3,1,1,0,0.08333333333333333,0.2892133519202761,1.912203275583603,1.0000607678818503,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration0
100,3,1,1,1,0.08333333333333333,0.3062276441762207,1.9230392929951021,0.9982364065096787,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration1
100,3,1,1,2,0.08333333333333333,0.2538497968517604,1.9023759140553915,1.004028135939461,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration2
100,3,1,1,3,0.08333333333333333,0.30625996728436644,1.9110655211398695,0.9966124550073526,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration3
100,3,1,1,4,0.08333333333333333,0.2688961181370708,1.9078010356687178,1.0045831292303211,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration4
100,3,1,1,5,0.08333333333333333,0.31549310682645276,1.9038793630173774,0.9968446328196566,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration5
100,3,1,1,6,0.08333333333333333,0.26179951498901166,1.9123134675394022,0.9991090991311369,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration6
100,3,1,1,7,0.08333333333333333,0.27601545158438245,1.904336232516387,0.9984096541290804,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration7
100,3,1,1,8,0.08333333333333333,0.25742672480625967,1.9089225254022382,0.9988469633455017,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration8
100,3,1,1,9,0.08333333333333333,0.21814019914595945,1.9106605518380273,1.004212321884502,False,prices_model_n100_m3_k01_initial_nodes1_p0.08_iteration9
100,3,1,1,0,0.125,0.46806992812334924,1.8070275005735408,0.962221738671384,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration0
100,3,1,1,1,0.125,0.508821286174347,1.7944696480570008,0.948432469065291,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration1
100,3,1,1,2,0.125,0.4755591140194582,1.8105446855041212,0.9588899909840682,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration2
100,3,1,1,3,0.125,0.47283303991583664,1.8225158771414085,0.9670239706928815,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration3
100,3,1,1,4,0.125,0.4927880613476107,1.800855517700117,0.9535985168790125,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration4
100,3,1,1,5,0.125,0.45933895206521785,1.8193302995086624,0.970989592853597,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration5
100,3,1,1,6,0.125,0.42702004781404873,1.811657979375287,0.9771437123840192,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration6
100,3,1,1,7,0.125,0.5226754571369581,1.8142490116799623,0.9458133048888775,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration7
100,3,1,1,8,0.125,0.449751868446103,1.8200102917409577,0.9733913731466297,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration8
100,3,1,1,9,0.125,0.4632541001812219,1.8072552501004466,0.9639517136596689,False,prices_model_n100_m3_k01_initial_nodes1_p0.12_iteration9
100,3,1,1,0,0.16666666666666666,0.6772166997725951,1.5976956283321808,0.8278313001172736,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration0
100,3,1,1,1,0.16666666666666666,0.6394869290206887,1.595541374700368,0.8486488394163932,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration1
100,3,1,1,2,0.16666666666666666,0.6583626245046231,1.5944770947069862,0.8335049096257593,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration2
100,3,1,1,3,0.16666666666666666,0.6488387223688138,1.5957874907102065,0.8412395847700488,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration3
100,3,1,1,4,0.16666666666666666,0.6654438173442462,1.6052714427932988,0.8420189290626646,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration4
100,3,1,1,5,0.16666666666666666,0.6450782595660899,1.5685681895711137,0.8349729493990775,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration5
100,3,1,1,6,0.16666666666666666,0.6242432640202648,1.5999102742447244,0.8615590520671926,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration6
100,3,1,1,7,0.16666666666666666,0.653351670867736,1.5956039479054844,0.8384832514031823,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration7
100,3,1,1,8,0.16666666666666666,0.6453816055730114,1.5975489416519941,0.8461440634128676,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration8
100,3,1,1,9,0.16666666666666666,0.653332295462799,1.5942000306060264,0.8427633699667205,False,prices_model_n100_m3_k01_initial_nodes1_p0.17_iteration9
100,3,1,1,0,0.20833333333333331,0.7654604624652501,1.3862520134784777,0.7356724179309536,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration0
100,3,1,1,1,0.20833333333333331,0.7838489884880648,1.386210941455391,0.7217441101913263,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration1
100,3,1,1,2,0.20833333333333331,0.7748541045815175,1.3862529007962887,0.7308533467999315,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration2
100,3,1,1,3,0.20833333333333331,0.7818822582438768,1.3862607300821577,0.7201110847196937,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration3
100,3,1,1,4,0.20833333333333331,0.7846149987677263,1.3862736324501272,0.7169034306193937,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration4
100,3,1,1,5,0.20833333333333331,0.7816551812618604,1.3751759714367209,0.7203605056609685,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration5
100,3,1,1,6,0.20833333333333331,0.7772717680202335,1.3862886322367036,0.7249643456856812,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration6
100,3,1,1,7,0.20833333333333331,0.786021201122536,1.3862931925474298,0.7094141194061847,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration7
100,3,1,1,8,0.20833333333333331,0.7837608633476281,1.3862827463352763,0.7191652574141171,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration8
100,3,1,1,9,0.20833333333333331,0.7972546336483507,1.3862896079657545,0.7108663864004523,False,prices_model_n100_m3_k01_initial_nodes1_p0.21_iteration9
100,3,1,1,0,0.25,0.9797958971132713,1.0986122886681098,0.5362347451620427,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration0
100,3,1,1,1,0.25,0.9797958971132713,1.0986122886681098,0.5378183490686831,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration1
100,3,1,1,2,0.25,0.9797958971132713,1.0986122886681098,0.5382079334373864,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration2
100,3,1,1,3,0.25,0.9797958971132713,1.0986122886681098,0.5464633560868182,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration3
100,3,1,1,4,0.25,0.9797958971132713,1.0986122886681098,0.5484607704021399,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration4
100,3,1,1,5,0.25,0.9797958971132713,1.0986122886681098,0.5298425529671682,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration5
100,3,1,1,6,0.25,0.9797958971132713,1.0986122886681098,0.525669241577041,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration6
100,3,1,1,7,0.25,0.9797958971132713,1.0986122886681098,0.5374595031190136,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration7
100,3,1,1,8,0.25,0.9797958971132713,1.0986122886681098,0.5405522230732211,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration8
100,3,1,1,9,0.25,0.9797958971132713,1.0986122886681098,0.5372174568416525,False,prices_model_n100_m3_k01_initial_nodes1_p0.25_iteration9
100,3,1,1,0,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.53891877763168,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration0
100,3,1,1,1,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5322699610973708,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration1
100,3,1,1,2,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5457732851065129,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration2
100,3,1,1,3,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5399232092574204,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration3
100,3,1,1,4,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5359460673800573,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration4
100,3,1,1,5,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.531404652357313,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration5
100,3,1,1,6,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.536298261570236,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration6
100,3,1,1,7,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5414804470555655,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration7
100,3,1,1,8,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5409017469367868,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration8
100,3,1,1,9,0.29166666666666663,0.9797958971132713,1.0986122886681098,0.5294884867079799,False,prices_model_n100_m3_k01_initial_nodes1_p0.29_iteration9
100,3,1,1,0,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3419649641562214,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration0
100,3,1,1,1,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3379186377648752,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration1
100,3,1,1,2,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.33811944337979205,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration2
100,3,1,1,3,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3401112583545694,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration3
100,3,1,1,4,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3511013865793684,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration4
100,3,1,1,5,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.3399484082674164,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration5
100,3,1,1,6,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34310739955152886,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration6
100,3,1,1,7,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34165900002697563,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration7
100,3,1,1,8,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34006971085692717,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration8
100,3,1,1,9,0.3333333333333333,0.9898474527915803,0.6931471805599452,0.34316400407280145,False,prices_model_n100_m3_k01_initial_nodes1_p0.33_iteration9
100,3,1,1,0,0.375,0.9898474527915803,0.6931471805599452,0.33988993181808214,False,prices_model_n100_m3_k01_initial_nodes1_p0.38_iteration0
